"CROP_NAME","ZIP_CODE","STATE_NAME","MIN_HARVEST_AREA","MAX_HARVEST_AREA"
"HAY & HAYLAGE","3231","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3233","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3234","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3235","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3237","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3238","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3242","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3243","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3244","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3245","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3249","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3253","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3254","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3255","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3256","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3257","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3258","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3259","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3261","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3263","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3264","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3266","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3268","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3269","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3272","NEW HAMPSHIRE","1","50"
"CORN","3275","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3275","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3276","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3278","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3279","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3280","NEW HAMPSHIRE","250","250"
"HAY & HAYLAGE","3281","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3284","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3290","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3293","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3301","NEW HAMPSHIRE","1","50"
"CORN","3301","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3303","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3304","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3307","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3431","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3440","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3441","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3442","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3443","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3445","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3446","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3447","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3448","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3449","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3450","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3451","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3452","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3455","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3456","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3457","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3458","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3461","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3464","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3466","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3467","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3469","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3470","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3561","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3574","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3576","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3579","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3580","NEW HAMPSHIRE","1","50"
"BARLEY","3582","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3582","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3583","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3584","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3585","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3586","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3588","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3590","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3592","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3593","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3598","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3601","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3602","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3603","NEW HAMPSHIRE","1","50"
"CORN","3603","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3607","NEW HAMPSHIRE","1","50"
"CORN","3608","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3608","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3740","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3741","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3743","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3745","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3746","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3748","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3750","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3751","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3752","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3753","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3765","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3766","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3768","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3769","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3770","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3771","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3773","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3774","NEW HAMPSHIRE","250","250"
"HAY & HAYLAGE","3777","NEW HAMPSHIRE","250","250"
"HAY & HAYLAGE","3779","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3780","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3781","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3782","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3785","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3801","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3802","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3809","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3811","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3813","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3814","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3815","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3816","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3818","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3819","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3820","NEW HAMPSHIRE","1","50"
"CORN","3820","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3824","NEW HAMPSHIRE","1","50"
"CORN","3824","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3825","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3826","NEW HAMPSHIRE","1","50"
"WHEAT","3827","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3827","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3832","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3833","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3835","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3836","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3837","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3838","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3839","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3840","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3841","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3842","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3845","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3846","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3848","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3851","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3852","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3853","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3855","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3856","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3858","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3860","NEW HAMPSHIRE","50","249"
"CORN","3860","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3861","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3862","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3864","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3865","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3867","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3868","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3869","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3870","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3872","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3882","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3883","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3884","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3885","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3886","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3894","NEW HAMPSHIRE","1","50"
"HAY & HAYLAGE","3896","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3897","NEW HAMPSHIRE","50","249"
"HAY & HAYLAGE","3901","MAINE","1","50"
"HAY & HAYLAGE","3903","MAINE","1","50"
"HAY & HAYLAGE","3905","MAINE","1","50"
"HAY & HAYLAGE","3906","MAINE","1","50"
"HAY & HAYLAGE","3908","MAINE","50","249"
"HAY & HAYLAGE","3909","MAINE","250","250"
"HAY & HAYLAGE","4001","MAINE","50","249"
"HAY & HAYLAGE","4002","MAINE","1","50"
"HAY & HAYLAGE","4003","MAINE","1","50"
"HAY & HAYLAGE","4004","MAINE","50","249"
"HAY & HAYLAGE","4005","MAINE","1","50"
"HAY & HAYLAGE","4008","MAINE","1","50"
"HAY & HAYLAGE","4009","MAINE","50","249"
"HAY & HAYLAGE","4010","MAINE","1","50"
"HAY & HAYLAGE","4011","MAINE","50","249"
"HAY & HAYLAGE","4015","MAINE","1","50"
"HAY & HAYLAGE","4020","MAINE","1","50"
"HAY & HAYLAGE","4021","MAINE","1","50"
"HAY & HAYLAGE","4022","MAINE","1","50"
"HAY & HAYLAGE","4024","MAINE","1","50"
"HAY & HAYLAGE","4027","MAINE","1","50"
"HAY & HAYLAGE","4029","MAINE","1","50"
"HAY & HAYLAGE","4030","MAINE","1","50"
"HAY & HAYLAGE","4032","MAINE","1","50"
"HAY & HAYLAGE","4037","MAINE","1","50"
"CORN","4037","MAINE","50","249"
"HAY & HAYLAGE","4038","MAINE","1","50"
"HAY & HAYLAGE","4039","MAINE","1","50"
"HAY & HAYLAGE","4040","MAINE","1","50"
"HAY & HAYLAGE","4041","MAINE","50","249"
"HAY & HAYLAGE","4042","MAINE","1","50"
"HAY & HAYLAGE","4043","MAINE","50","249"
"HAY & HAYLAGE","4046","MAINE","1","50"
"HAY & HAYLAGE","4047","MAINE","1","50"
"HAY & HAYLAGE","4048","MAINE","1","50"
"HAY & HAYLAGE","4049","MAINE","1","50"
"HAY & HAYLAGE","4051","MAINE","50","249"
"HAY & HAYLAGE","4055","MAINE","1","50"
"HAY & HAYLAGE","4056","MAINE","50","249"
"HAY & HAYLAGE","4061","MAINE","1","50"
"HAY & HAYLAGE","4062","MAINE","50","249"
"CORN","4062","MAINE","50","249"
"HAY & HAYLAGE","4068","MAINE","1","50"
"HAY & HAYLAGE","4069","MAINE","1","50"
"HAY & HAYLAGE","4071","MAINE","1","50"
"HAY & HAYLAGE","4072","MAINE","50","249"
"HAY & HAYLAGE","4073","MAINE","1","50"
"HAY & HAYLAGE","4074","MAINE","1","50"
"HAY & HAYLAGE","4076","MAINE","50","249"
"HAY & HAYLAGE","4079","MAINE","1","50"
"HAY & HAYLAGE","4083","MAINE","1","50"
"HAY & HAYLAGE","4084","MAINE","1","50"
"HAY & HAYLAGE","4086","MAINE","1","50"
"HAY & HAYLAGE","4087","MAINE","1","50"
"HAY & HAYLAGE","4088","MAINE","1","50"
"HAY & HAYLAGE","4090","MAINE","1","50"
"HAY & HAYLAGE","4091","MAINE","50","249"
"HAY & HAYLAGE","4092","MAINE","50","249"
"HAY & HAYLAGE","4093","MAINE","1","50"
"HAY & HAYLAGE","4094","MAINE","1","50"
"HAY & HAYLAGE","4095","MAINE","1","50"
"HAY & HAYLAGE","4096","MAINE","1","50"
"HAY & HAYLAGE","4097","MAINE","1","50"
"HAY & HAYLAGE","4105","MAINE","50","249"
"HAY & HAYLAGE","4107","MAINE","1","50"
"HAY & HAYLAGE","4210","MAINE","1","50"
"HAY & HAYLAGE","4212","MAINE","50","249"
"HAY & HAYLAGE","4216","MAINE","50","249"
"HAY & HAYLAGE","4217","MAINE","1","50"
"HAY & HAYLAGE","4219","MAINE","1","50"
"HAY & HAYLAGE","4220","MAINE","1","50"
"HAY & HAYLAGE","4221","MAINE","1","50"
"HAY & HAYLAGE","4222","MAINE","50","249"
"HAY & HAYLAGE","4224","MAINE","1","50"
"HAY & HAYLAGE","4227","MAINE","1","50"
"HAY & HAYLAGE","4231","MAINE","1","50"
"HAY & HAYLAGE","4234","MAINE","50","249"
"HAY & HAYLAGE","4236","MAINE","1","50"
"HAY & HAYLAGE","4237","MAINE","1","50"
"HAY & HAYLAGE","4238","MAINE","1","50"
"HAY & HAYLAGE","4239","MAINE","1","50"
"HAY & HAYLAGE","4240","MAINE","1","50"
"CORN","4240","MAINE","50","249"
"HAY & HAYLAGE","4250","MAINE","1","50"
"HAY & HAYLAGE","4252","MAINE","50","249"
"HAY & HAYLAGE","4253","MAINE","1","50"
"HAY & HAYLAGE","4254","MAINE","1","50"
"HAY & HAYLAGE","4255","MAINE","50","249"
"HAY & HAYLAGE","4256","MAINE","1","50"
"HAY & HAYLAGE","4258","MAINE","50","249"
"HAY & HAYLAGE","4259","MAINE","1","50"
"HAY & HAYLAGE","4260","MAINE","50","249"
"HAY & HAYLAGE","4261","MAINE","1","50"
"HAY & HAYLAGE","4263","MAINE","1","50"
"HAY & HAYLAGE","4268","MAINE","1","50"
"HAY & HAYLAGE","4270","MAINE","50","249"
"HAY & HAYLAGE","4271","MAINE","1","50"
"HAY & HAYLAGE","4274","MAINE","50","249"
"HAY & HAYLAGE","4275","MAINE","1","50"
"HAY & HAYLAGE","4276","MAINE","1","50"
"HAY & HAYLAGE","4280","MAINE","50","249"
"HAY & HAYLAGE","4281","MAINE","1","50"
"WHEAT","4282","MAINE","1","50"
"HAY & HAYLAGE","4282","MAINE","1","50"
"BARLEY","4282","MAINE","1","50"
"HAY & HAYLAGE","4284","MAINE","50","249"
"HAY & HAYLAGE","4285","MAINE","1","50"
"HAY & HAYLAGE","4287","MAINE","1","50"
"HAY & HAYLAGE","4289","MAINE","1","50"
"HAY & HAYLAGE","4290","MAINE","1","50"
"HAY & HAYLAGE","4292","MAINE","1","50"
"HAY & HAYLAGE","4294","MAINE","1","50"
"HAY & HAYLAGE","4330","MAINE","1","50"
"CORN","4330","MAINE","1","50"
"HAY & HAYLAGE","4342","MAINE","50","249"
"HAY & HAYLAGE","4344","MAINE","50","249"
"HAY & HAYLAGE","4345","MAINE","1","50"
"BARLEY","4345","MAINE","1","50"
"HAY & HAYLAGE","4346","MAINE","50","249"
"HAY & HAYLAGE","4347","MAINE","1","50"
"HAY & HAYLAGE","4348","MAINE","50","249"
"CORN","4348","MAINE","1","50"
"HAY & HAYLAGE","4349","MAINE","1","50"
"HAY & HAYLAGE","4350","MAINE","1","50"
"HAY & HAYLAGE","4351","MAINE","50","249"
"HAY & HAYLAGE","4352","MAINE","1","50"
"HAY & HAYLAGE","4353","MAINE","50","249"
"HAY & HAYLAGE","4354","MAINE","1","50"
"HAY & HAYLAGE","4355","MAINE","50","249"
"HAY & HAYLAGE","4357","MAINE","1","50"
"HAY & HAYLAGE","4358","MAINE","250","250"
"HAY & HAYLAGE","4359","MAINE","1","50"
"HAY & HAYLAGE","4360","MAINE","250","250"
"CORN","4360","MAINE","1","50"
"HAY & HAYLAGE","4363","MAINE","1","50"
"HAY & HAYLAGE","4364","MAINE","1","50"
"HAY & HAYLAGE","4401","MAINE","1","50"
"HAY & HAYLAGE","4406","MAINE","50","249"
"HAY & HAYLAGE","4408","MAINE","50","249"
"HAY & HAYLAGE","4410","MAINE","50","249"
"HAY & HAYLAGE","4412","MAINE","1","50"
"HAY & HAYLAGE","4414","MAINE","50","249"
"HAY & HAYLAGE","4416","MAINE","1","50"
"HAY & HAYLAGE","4418","MAINE","50","249"
"HAY & HAYLAGE","4419","MAINE","1","50"
"HAY & HAYLAGE","4421","MAINE","1","50"
"HAY & HAYLAGE","4422","MAINE","1","50"
"WHEAT","4422","MAINE","1","50"
"BARLEY","4422","MAINE","1","50"
"CORN","4422","MAINE","250","250"
"HAY & HAYLAGE","4424","MAINE","1","50"
"HAY & HAYLAGE","4426","MAINE","50","249"
"BARLEY","4426","MAINE","50","249"
"CORN","4426","MAINE","1","50"
"HAY & HAYLAGE","4427","MAINE","50","249"
"HAY & HAYLAGE","4428","MAINE","1","50"
"HAY & HAYLAGE","4430","MAINE","1","50"
"HAY & HAYLAGE","4431","MAINE","1","50"
"HAY & HAYLAGE","4434","MAINE","50","249"
"HAY & HAYLAGE","4435","MAINE","50","249"
"CORN","4435","MAINE","250","250"
"HAY & HAYLAGE","4438","MAINE","50","249"
"HAY & HAYLAGE","4441","MAINE","1","50"
"HAY & HAYLAGE","4443","MAINE","1","50"
"HAY & HAYLAGE","4444","MAINE","1","50"
"CORN","4444","MAINE","1","50"
"HAY & HAYLAGE","4449","MAINE","1","50"
"HAY & HAYLAGE","4450","MAINE","1","50"
"HAY & HAYLAGE","4453","MAINE","1","50"
"HAY & HAYLAGE","4455","MAINE","50","249"
"HAY & HAYLAGE","4456","MAINE","1","50"
"HAY & HAYLAGE","4457","MAINE","1","50"
"HAY & HAYLAGE","4459","MAINE","50","249"
"HAY & HAYLAGE","4460","MAINE","1","50"
"HAY & HAYLAGE","4462","MAINE","1","50"
"HAY & HAYLAGE","4463","MAINE","50","249"
"HAY & HAYLAGE","4464","MAINE","1","50"
"HAY & HAYLAGE","4468","MAINE","1","50"
"HAY & HAYLAGE","4469","MAINE","50","249"
"HAY & HAYLAGE","4471","MAINE","1","50"
"HAY & HAYLAGE","4472","MAINE","1","50"
"HAY & HAYLAGE","4474","MAINE","50","249"
"BARLEY","4476","MAINE","1","50"
"HAY & HAYLAGE","4476","MAINE","1","50"
"HAY & HAYLAGE","4479","MAINE","1","50"
"HAY & HAYLAGE","4481","MAINE","50","249"
"HAY & HAYLAGE","4488","MAINE","1","50"
"HAY & HAYLAGE","4490","MAINE","1","50"
"HAY & HAYLAGE","4493","MAINE","1","50"
"HAY & HAYLAGE","4496","MAINE","1","50"
"HAY & HAYLAGE","4497","MAINE","1","50"
"HAY & HAYLAGE","4530","MAINE","1","50"
"HAY & HAYLAGE","4535","MAINE","1","50"
"HAY & HAYLAGE","4537","MAINE","1","50"
"HAY & HAYLAGE","4547","MAINE","1","50"
"HAY & HAYLAGE","4553","MAINE","1","50"
"HAY & HAYLAGE","4555","MAINE","50","249"
"HAY & HAYLAGE","4563","MAINE","1","50"
"HAY & HAYLAGE","4564","MAINE","1","50"
"HAY & HAYLAGE","4572","MAINE","50","249"
"CORN","4574","MAINE","1","50"
"HAY & HAYLAGE","4574","MAINE","1","50"
"HAY & HAYLAGE","4578","MAINE","1","50"
"HAY & HAYLAGE","4579","MAINE","50","249"
"HAY & HAYLAGE","4605","MAINE","1","50"
"HAY & HAYLAGE","4606","MAINE","1","50"
"HAY & HAYLAGE","4607","MAINE","1","50"
"HAY & HAYLAGE","4614","MAINE","1","50"
"HAY & HAYLAGE","4617","MAINE","1","50"
"HAY & HAYLAGE","4619","MAINE","1","50"
"HAY & HAYLAGE","4623","MAINE","1","50"
"HAY & HAYLAGE","4626","MAINE","1","50"
"HAY & HAYLAGE","4628","MAINE","50","249"
"HAY & HAYLAGE","4630","MAINE","1","50"
"HAY & HAYLAGE","4643","MAINE","50","249"
"HAY & HAYLAGE","4648","MAINE","1","50"
"HAY & HAYLAGE","4652","MAINE","50","249"
"HAY & HAYLAGE","4654","MAINE","1","50"
"HAY & HAYLAGE","4655","MAINE","1","50"
"HAY & HAYLAGE","4657","MAINE","1","50"
"HAY & HAYLAGE","4658","MAINE","1","50"
"HAY & HAYLAGE","4660","MAINE","250","250"
"HAY & HAYLAGE","4666","MAINE","1","50"
"HAY & HAYLAGE","4667","MAINE","1","50"
"HAY & HAYLAGE","4668","MAINE","1","50"
"HAY & HAYLAGE","4671","MAINE","50","249"
"HAY & HAYLAGE","4676","MAINE","1","50"
"HAY & HAYLAGE","4684","MAINE","1","50"
"HAY & HAYLAGE","4686","MAINE","50","249"
"HAY & HAYLAGE","4691","MAINE","1","50"
"HAY & HAYLAGE","4694","MAINE","1","50"
"BARLEY","4730","MAINE","50","249"
"SOYBEANS","4730","MAINE","1","50"
"HAY & HAYLAGE","4730","MAINE","1","50"
"WHEAT","4730","MAINE","1","50"
"CORN","4730","MAINE","50","249"
"BARLEY","4732","MAINE","50","249"
"HAY & HAYLAGE","4732","MAINE","1","50"
"HAY & HAYLAGE","4733","MAINE","1","50"
"BARLEY","4734","MAINE","50","249"
"WHEAT","4735","MAINE","1","50"
"HAY & HAYLAGE","4735","MAINE","250","250"
"BARLEY","4736","MAINE","1","50"
"HAY & HAYLAGE","4736","MAINE","50","249"
"BARLEY","4738","MAINE","50","249"
"HAY & HAYLAGE","4740","MAINE","1","50"
"BARLEY","4740","MAINE","250","250"
"BARLEY","4742","MAINE","250","250"
"HAY & HAYLAGE","4742","MAINE","1","50"
"HAY & HAYLAGE","4743","MAINE","50","249"
"HAY & HAYLAGE","4744","MAINE","1","50"
"BARLEY","4745","MAINE","250","250"
"HAY & HAYLAGE","4745","MAINE","1","50"
"HAY & HAYLAGE","4746","MAINE","1","50"
"HAY & HAYLAGE","4747","MAINE","50","249"
"HAY & HAYLAGE","4750","MAINE","1","50"
"SOYBEANS","4750","MAINE","50","249"
"HAY & HAYLAGE","4756","MAINE","1","50"
"BARLEY","4757","MAINE","1","50"
"HAY & HAYLAGE","4757","MAINE","50","249"
"BARLEY","4758","MAINE","250","250"
"HAY & HAYLAGE","4758","MAINE","1","50"
"WHEAT","4758","MAINE","50","249"
"SOYBEANS","4758","MAINE","50","249"
"BARLEY","4760","MAINE","1","50"
"HAY & HAYLAGE","4760","MAINE","50","249"
"HAY & HAYLAGE","4761","MAINE","1","50"
"HAY & HAYLAGE","4762","MAINE","1","50"
"BARLEY","4762","MAINE","1","50"
"HAY & HAYLAGE","4763","MAINE","1","50"
"BARLEY","4765","MAINE","50","249"
"HAY & HAYLAGE","4765","MAINE","1","50"
"HAY & HAYLAGE","4766","MAINE","1","50"
"BARLEY","4769","MAINE","250","250"
"HAY & HAYLAGE","4769","MAINE","1","50"
"CORN","4769","MAINE","1","50"
"SOYBEANS","4769","MAINE","1","50"
"BARLEY","4772","MAINE","250","250"
"HAY & HAYLAGE","4772","MAINE","1","50"
"BARLEY","4773","MAINE","250","250"
"HAY & HAYLAGE","4773","MAINE","50","249"
"HAY & HAYLAGE","4774","MAINE","1","50"
"HAY & HAYLAGE","4776","MAINE","50","249"
"BARLEY","4776","MAINE","1","50"
"BARLEY","4777","MAINE","1","50"
"HAY & HAYLAGE","4777","MAINE","250","250"
"HAY & HAYLAGE","4779","MAINE","50","249"
"WHEAT","4780","MAINE","1","50"
"HAY & HAYLAGE","4780","MAINE","1","50"
"SOYBEANS","4780","MAINE","50","249"
"HAY & HAYLAGE","4783","MAINE","50","249"
"BARLEY","4785","MAINE","250","250"
"HAY & HAYLAGE","4785","MAINE","1","50"
"HAY & HAYLAGE","4786","MAINE","50","249"
"BARLEY","4786","MAINE","50","249"
"SOYBEANS","4786","MAINE","50","249"
"HAY & HAYLAGE","4787","MAINE","50","249"
"HAY & HAYLAGE","4843","MAINE","1","50"
"HAY & HAYLAGE","4847","MAINE","1","50"
"HAY & HAYLAGE","4849","MAINE","1","50"
"HAY & HAYLAGE","4853","MAINE","1","50"
"HAY & HAYLAGE","4854","MAINE","50","249"
"HAY & HAYLAGE","4856","MAINE","50","249"
"HAY & HAYLAGE","4858","MAINE","50","249"
"HAY & HAYLAGE","4860","MAINE","250","250"
"HAY & HAYLAGE","4861","MAINE","1","50"
"HAY & HAYLAGE","4862","MAINE","1","50"
"HAY & HAYLAGE","4864","MAINE","50","249"
"HAY & HAYLAGE","4865","MAINE","1","50"
"HAY & HAYLAGE","4901","MAINE","50","249"
"WHEAT","4910","MAINE","1","50"
"BARLEY","4910","MAINE","1","50"
"SOYBEANS","4910","MAINE","1","50"
"HAY & HAYLAGE","4910","MAINE","1","50"
"CORN","4910","MAINE","1","50"
"HAY & HAYLAGE","4911","MAINE","1","50"
"HAY & HAYLAGE","4912","MAINE","50","249"
"HAY & HAYLAGE","4915","MAINE","1","50"
"HAY & HAYLAGE","4917","MAINE","1","50"
"HAY & HAYLAGE","4920","MAINE","1","50"
"HAY & HAYLAGE","4921","MAINE","1","50"
"HAY & HAYLAGE","4922","MAINE","1","50"
"HAY & HAYLAGE","4923","MAINE","50","249"
"CORN","4923","MAINE","50","249"
"HAY & HAYLAGE","4924","MAINE","1","50"
"HAY & HAYLAGE","4926","MAINE","250","250"
"HAY & HAYLAGE","4927","MAINE","50","249"
"HAY & HAYLAGE","4928","MAINE","1","50"
"CORN","4928","MAINE","250","250"
"HAY & HAYLAGE","4929","MAINE","1","50"
"HAY & HAYLAGE","4930","MAINE","1","50"
"HAY & HAYLAGE","4932","MAINE","1","50"
"HAY & HAYLAGE","4935","MAINE","1","50"
"HAY & HAYLAGE","4937","MAINE","1","50"
"BARLEY","4938","MAINE","1","50"
